"sname"	"Nmax"	"numclones"	"Nevent"	"tevent"	"s"	"pctfit"	"clonetime"	"clonemuts"	"br"	"dr"	"mu"	"b"	"d"	"tend"	"clonalmuts"	"area"	"area_pval"	"Dk"	"Dk_pval"	"meanD"	"meanD_pval"	"rsq"	"rsq_pval"	"fmin"	"fmax"	"det_limit"	"ploidy"	"read_depth"	"num_muts"	"draw"
"10"	10000	2	"1223,2337"	"8.557089630518664,9.361540809569949"	"6.194360095116586,7.817095970490607"	"0.6365,0.0149"	"8.562319927020635,9.361569688965044"	"123,176"	"0.6931471805599453,4.986750415863042,6.111545212672019"	"0.0,0.0,0.0"	7.920376001109274	0.6931471805599453	0.0	10.070940110493712	920	0.3790213699476494	0.0	0.7561359303927675	0.0	0.5573188690692595	0.0	0.37744046281407595	0.0	0.02	0.6	0.02	2	1200.0	1323.0	65.0
"10"	10000	2	"307,308"	"9.216391920336065,7.118370908998875"	"5.708015273464328,6.792519019889523"	"0.6599,0.2367"	"9.22451341201909,9.255315119562423"	"99,84"	"0.6931471805599453,4.64964187395485,5.4013625880961715"	"0.0,0.0,0.0"	6.9456355268302	0.6931471805599453	0.0	10.994808756306188	904	0.40619999144285834	0.0	0.7324288060898148	0.0	0.5553452001953695	0.0	0.395880529878724	0.0	0.02	0.6	0.02	2	1200.0	1304.0	50.0
"10"	10000	2	"1214,1215"	"9.194141913247446,3.7093919092186614"	"6.859151617510622,0.41695108626966393"	"0.6496,0.0007"	"9.196120446531655,9.197483624714721"	"164,111"	"0.6931471805599453,5.447548785270621,0.9821556504391693"	"0.0,0.0,0.0"	7.83184170939057	0.6931471805599453	0.0	10.674280819228606	868	0.38624035938203166	0.0	0.7313433908045976	0.0	0.5364889064522748	0.0	0.3990727552575686	0.0	0.02	0.6	0.02	2	1200.0	1344.0	53.0
"10"	10000	2	"1651,4447"	"9.214317972741611,10.347413035043022"	"9.281545583543425,6.285812517756389"	"0.5474,0.0005"	"9.214821316834831,10.347520118057096"	"178,288"	"0.6931471805599453,7.126624333031682,5.050140404771197"	"0.0,0.0,0.0"	6.754471937547284	0.6931471805599453	0.0	10.635725366792874	928	0.4037381662578418	0.0	0.7828723599712085	0.0	0.5701797871792773	0.0	0.3831253826140294	0.0	0.02	0.6	0.02	2	1200.0	1325.0	64.0
"10"	10000	2	"243,244"	"7.02089038046887,5.473590200967602"	"4.537911693045796,3.277592435185219"	"0.6915,0.2108"	"7.029950931473175,7.034342375030932"	"110,75"	"0.6931471805599453,3.8385878762246466,2.9650011360331847"	"0.0,0.0,0.0"	7.993298241002036	0.6931471805599453	0.0	9.147301681764679	902	0.3892171372897852	0.0	0.7265361590688101	0.0	0.5411575766992184	0.0	0.39515134848408984	0.0	0.02	0.6	0.02	2	1200.0	1341.0	64.0
"10"	10000	2	"826,827"	"7.539612234459983,6.8397086753805025"	"9.363958400493232,9.480949571170669"	"0.5864,0.212"	"7.540944158663028,7.541069760670777"	"101,82"	"0.6931471805599453,7.183748544742444,7.264840644847917"	"0.0,0.0,0.0"	8.53810823919214	0.6931471805599453	0.0	8.836972484084301	931	0.3983956236441123	0.0	0.7293433495486963	0.0	0.5458562019321589	0.0	0.39722657463114963	0.0	0.02	0.6	0.02	2	1200.0	1335.0	62.0
"10"	10000	2	"1408,1409"	"10.861310914484893,3.4621721965932535"	"0.8673355156912175,7.441642997368572"	"0.0002,0.5586"	"10.863192707196879,10.863868384499035"	"163,138"	"0.6931471805599453,1.2943383478608188,5.851301042919631"	"0.0,0.0,0.0"	7.300850421264595	0.6931471805599453	0.0	12.487171442942742	942	0.41206192196368635	0.0	0.774645093721082	0.0	0.5724585684189053	0.0	0.3860100867159957	0.0	0.02	0.6	0.02	2	1200.0	1311.0	51.0
"10"	10000	2	"1030,1031"	"10.869680645110105,3.8916413304559425"	"7.580802592025421,2.076011828764533"	"0.6783,0.0011"	"10.87015692624604,10.870578791458426"	"150,159"	"0.6931471805599453,5.947759123603891,2.132128926477177"	"0.0,0.0,0.0"	8.160410311502414	0.6931471805599453	0.0	12.466831212079917	906	0.40092974970580847	0.0	0.765256622898768	0.0	0.5594644855233044	0.0	0.3881326666099667	0.0	0.02	0.6	0.02	2	1200.0	1330.0	60.0
"10"	10000	2	"1726,1727"	"11.991325752438962,1.0959796695707662"	"9.389078325095861,0.37345094087972225"	"0.5923,0.0008"	"11.991404875617645,11.99186706586137"	"118,98"	"0.6931471805599453,7.201160349656635,0.9520036473081835"	"0.0,0.0,0.0"	6.874707539302884	0.6931471805599453	0.0	13.21929213893422	918	0.4134592593815869	0.0	0.7771340194408864	0.0	0.5741029834365187	0.0	0.38479766064903187	0.0	0.02	0.6	0.02	2	1200.0	1263.0	65.0
"10"	10000	2	"451,452"	"6.675524965517089,1.5646911897364477"	"6.265089980706266,8.443303562660748"	"0.2093,0.6728"	"6.683457459876951,6.683864033698991"	"99,96"	"0.6931471805599453,5.035776636640856,6.5455992396299845"	"0.0,0.0,0.0"	6.703370971016757	0.6931471805599453	0.0	8.028703666608344	905	0.3920152330788545	0.0	0.7219607018649935	0.0	0.5401428434224446	0.0	0.39855092465069375	0.0	0.02	0.6	0.02	2	1200.0	1324.0	63.0
"10"	10000	2	"1072,1073"	"8.53143940880295,5.19308988239102"	"0.4170596768607089,6.680411657186366"	"0.0003,0.6953"	"8.532556902462359,8.534928981319238"	"111,180"	"0.6931471805599453,0.9822309197011875,5.3236556857184665"	"0.0,0.0,0.0"	7.643154411645899	0.6931471805599453	0.0	10.06805529944334	880	0.374895206301727	0.0	0.7499464790886153	0.0	0.5421601012227456	0.0	0.38539722243740315	0.0	0.02	0.6	0.02	2	1200.0	1353.0	65.0
"10"	10000	2	"82,628"	"5.948158103908511,8.698242049183408"	"1.1691617462433324,6.329056946741473"	"0.199,0.6429"	"6.019728317581833,8.699720566098524"	"97,222"	"0.6931471805599453,1.5035483485870533,5.080115158797133"	"0.0,0.0,0.0"	9.111410861521696	0.6931471805599453	0.0	10.377095888288236	855	0.3894731540094126	0.0	0.7647953619599097	0.0	0.5543917552176433	0.0	0.3844646979851297	0.0	0.02	0.6	0.02	2	1200.0	1352.0	65.0
"10"	10000	2	"1244,1245"	"13.476750196000824,2.5516652765230514"	"3.476568431574439,5.503714705748278"	"0.009,0.579"	"13.476877588736153,13.476892032224589"	"170,180"	"0.6931471805599453,3.1029207869294786,4.508031511455673"	"0.0,0.0,0.0"	8.43124175779441	0.6931471805599453	0.0	15.169245858751731	888	0.3922460993952481	0.0	0.7529023909336323	0.0	0.5474670795347044	0.0	0.39515875673787426	0.0	0.02	0.6	0.02	2	1200.0	1337.0	57.0
"10"	10000	2	"146,778"	"6.118685897462666,8.563847056747445"	"1.9922158645389823,4.9656701947562425"	"0.3775,0.3629"	"6.141189546866267,8.564608039901904"	"95,184"	"0.6931471805599453,2.074045990131935,4.135087475645789"	"0.0,0.0,0.0"	8.409599870520754	0.6931471805599453	0.0	10.461918914567116	897	0.39532854272951284	0.0	0.7289073975561149	0.0	0.5469557189240097	0.0	0.39476700150226984	0.0	0.02	0.6	0.02	2	1200.0	1334.0	64.0
"10"	10000	2	"1835,1836"	"9.483405946443915,6.200164609833692"	"4.066272293201209,9.585219031323309"	"0.0048,0.5942"	"9.483582066335577,9.484358100521645"	"121,156"	"0.6931471805599453,3.5116723559813865,7.337114727171227"	"0.0,0.0,0.0"	6.711702087699974	0.6931471805599453	0.0	10.581784340080649	919	0.39465192178944203	0.0	0.7563758693132425	0.0	0.5513762626829568	0.0	0.39187228270970753	0.0	0.02	0.6	0.02	2	1200.0	1344.0	63.0
"10"	10000	2	"579,580"	"7.156964471291754,6.178184130591993"	"5.373051474648782,6.674514072148707"	"0.2119,0.5937"	"7.159709520601431,7.164397707577234"	"152,162"	"0.6931471805599453,4.417462661216205,5.319567791277501"	"0.0,0.0,0.0"	7.800902895414019	0.6931471805599453	0.0	8.95052822373197	873	0.39238224048011944	0.0	0.7306939554747187	0.0	0.544021628973933	0.0	0.39403742136216047	0.0	0.02	0.6	0.02	2	1200.0	1347.0	64.0
"10"	10000	2	"662,663"	"8.009215124676327,2.529296801094601"	"5.120960327553791,1.3261034927938726"	"0.6974,0.0046"	"8.013155485707566,8.0133562142558"	"147,106"	"0.6931471805599453,4.242726393363189,1.6123320777207137"	"0.0,0.0,0.0"	9.951097088383271	0.6931471805599453	0.0	10.21054521767472	902	0.39128272673070164	0.0	0.7513799017561438	0.0	0.5592534506783425	0.0	0.38253942129083074	0.0	0.02	0.6	0.02	2	1200.0	1344.0	65.0
"10"	10000	2	"164,165"	"6.983153212766409,4.408666057710143"	"8.793865521391288,9.666079922979767"	"0.2997,0.6595"	"6.999169268097699,7.011461079178565"	"71,81"	"0.6931471805599453,6.78859027293563,7.393163226240464"	"0.0,0.0,0.0"	6.907224570986973	0.6931471805599453	0.0	8.328818622212532	912	0.40262251331057836	0.0	0.7373882359113115	0.0	0.5637295486737257	0.0	0.38617699391253535	0.0	0.02	0.6	0.02	2	1200.0	1282.0	64.0
"10"	10000	2	"1238,1239"	"9.022641791091434,6.260755041322416"	"5.43219192418709,0.871592436468229"	"0.6214,0.0009"	"9.023495318305434,9.0237356279624"	"163,161"	"0.6931471805599453,4.458455697070731,1.2972890204952714"	"0.0,0.0,0.0"	8.299903597283402	0.6931471805599453	0.0	10.636709593462097	885	0.4064835303396972	0.0	0.7725229683580647	0.0	0.5623221335229839	0.0	0.3907823513970843	0.0	0.02	0.6	0.02	2	1200.0	1305.0	58.0
"10"	10000	2	"483,1010"	"9.291487670812433,10.342123012232095"	"4.256525792801626,1.0347897675256017"	"0.6561,0.0035"	"9.297250971329293,10.342788894125755"	"165,107"	"0.6931471805599453,3.643546032821078,1.4104087903925973"	"0.0,0.0,0.0"	7.801185394143813	0.6931471805599453	0.0	12.070297057315113	885	0.3939930765058285	0.0	0.7527839450944781	0.0	0.5466830244210433	0.0	0.3931132069473976	0.0	0.02	0.6	0.02	2	1200.0	1333.0	58.0
"10"	10000	2	"1176,1177"	"10.263643731819744,9.625409482284029"	"8.23690967434623,6.195303588146542"	"0.7212,0.008"	"10.264392373685316,10.264963915129506"	"148,65"	"0.6931471805599453,6.402537897859971,4.987404395396633"	"0.0,0.0,0.0"	7.255058873348961	0.6931471805599453	0.0	11.483673898691144	901	0.4010942759642289	0.0	0.7705050807595777	0.0	0.563658227183097	0.0	0.38334207216798366	0.0	0.02	0.6	0.02	2	1200.0	1317.0	64.0
"10"	10000	2	"129,130"	"7.207065493269424,3.213776086185511"	"8.255581159638098,9.855613028500455"	"0.2652,0.7088"	"7.21031653692029,7.214796376543014"	"47,82"	"0.6931471805599453,6.415479985246896,7.524537563954899"	"0.0,0.0,0.0"	6.957651112933508	0.6931471805599453	0.0	8.323696401863957	925	0.40462644355038246	0.0	0.7305221823477401	0.0	0.5514698811075653	0.0	0.3959438284034592	0.0	0.02	0.6	0.02	2	1200.0	1326.0	64.0
"10"	10000	2	"1015,1016"	"8.857623139686304,4.078977242193453"	"3.9590898490461104,7.949891350994275"	"0.0261,0.6414"	"8.858193906871103,8.86278120102931"	"108,113"	"0.6931471805599453,3.437379147009756,6.203591956259521"	"0.0,0.0,0.0"	7.235511209351764	0.6931471805599453	0.0	10.559313041344302	940	0.3842977850504685	0.0	0.7454817035926481	0.0	0.553288377576058	0.0	0.3822561843949511	0.0	0.02	0.6	0.02	2	1200.0	1350.0	65.0
"10"	10000	2	"1021,1022"	"8.675723787632238,6.173487044496688"	"7.1314071148728475,1.2168891940831679"	"0.7382,0.0001"	"8.677043224354161,8.679528679427863"	"97,118"	"0.6931471805599453,5.636261915659193,1.536630494492557"	"0.0,0.0,0.0"	8.464341116708162	0.6931471805599453	0.0	10.02451911771961	921	0.38231212477761295	0.0	0.7375629966032848	0.0	0.5507939996273019	0.0	0.3816218450234111	0.0	0.02	0.6	0.02	2	1200.0	1343.0	65.0
"10"	10000	2	"1555,1556"	"9.808666673688128,7.986791917445651"	"8.608005800098207,9.88828893300385"	"0.0075,0.6717"	"9.809883248632422,9.80999053571606"	"106,184"	"0.6931471805599453,6.659762131141673,7.547186775033674"	"0.0,0.0,0.0"	8.378735859974533	0.6931471805599453	0.0	10.858081043858562	871	0.38582696653607756	0.0	0.7540535894515266	0.0	0.54510737625883	0.0	0.3902230494213884	0.0	0.02	0.6	0.02	2	1200.0	1346.0	64.0
"10"	10000	2	"372,511"	"9.150635716979396,9.601010422615257"	"8.169700211547234,9.595878273761286"	"0.253,0.6401"	"9.154884376066017,9.602001051602258"	"74,118"	"0.6931471805599453,6.355951848213899,7.344503151014016"	"0.0,0.0,0.0"	6.371242963998258	0.6931471805599453	0.0	10.680437851827334	885	0.4144773380971465	0.0	0.7376642893448544	0.0	0.5536705657448038	0.0	0.4020339718893443	0.0	0.02	0.6	0.02	2	1200.0	1289.0	65.0
"10"	10000	2	"1652,1653"	"10.978189347851906,5.23951593009569"	"2.684438623074735,9.65528123297836"	"0.0023,0.6427"	"10.978474377054514,10.979798381217021"	"121,156"	"0.6931471805599453,2.5538582435304193,7.385678144712248"	"0.0,0.0,0.0"	7.9273387373455915	0.6931471805599453	0.0	12.036409752194558	924	0.3895735607664735	0.0	0.762978241917234	0.0	0.5564909104421935	0.0	0.3840638315807564	0.0	0.02	0.6	0.02	2	1200.0	1352.0	64.0
"10"	10000	2	"1376,1377"	"9.407439584754783,2.736110861460575"	"6.0550308850518935,0.290059008603301"	"0.5039,0.0001"	"9.411556867563895,9.41239435206641"	"156,106"	"0.6931471805599453,4.890174766737055,0.8942007645693363"	"0.0,0.0,0.0"	7.143286600908906	0.6931471805599453	0.0	11.277905582844365	942	0.3986782218379712	0.0	0.7705476379377425	0.0	0.5617499357096236	0.0	0.3857140865815758	0.0	0.02	0.6	0.02	2	1200.0	1326.0	62.0
"10"	10000	2	"191,192"	"11.082020324900778,3.465305762674641"	"9.561909978535297,8.809658585740141"	"0.6995,0.2553"	"11.088726761737878,11.098231299766573"	"101,52"	"0.6931471805599453,7.320958122949693,6.7995371909614395"	"0.0,0.0,0.0"	6.917091199805514	0.6931471805599453	0.0	12.274403766413808	913	0.3825501525384608	0.0	0.7202478869944768	0.0	0.5378647460073077	0.0	0.3941501925740559	0.0	0.02	0.6	0.02	2	1200.0	1346.0	61.0
"10"	10000	2	"515,516"	"10.157571477809018,3.5224113504411374"	"8.498155998015552,8.395154172688393"	"0.6294,0.2438"	"10.158014455396906,10.161142641280463"	"63,70"	"0.6931471805599453,6.583620050543013,6.512224625724965"	"0.0,0.0,0.0"	6.034917877761198	0.6931471805599453	0.0	11.450152500074205	933	0.41809257348283346	0.0	0.7482152410245236	0.0	0.5728665337616409	0.0	0.3886549411685142	0.0	0.02	0.6	0.02	2	1200.0	1266.0	63.0
"10"	10000	2	"124,261"	"4.557831206682219,5.357772057859318"	"5.5758379195363075,9.015608805797555"	"0.6707,0.2739"	"4.563756798427919,5.360775878556993"	"91,113"	"0.6931471805599453,4.558023513745768,6.942291005329936"	"0.0,0.0,0.0"	6.480695434321932	0.6931471805599453	0.0	6.559049694300694	889	0.39447339203324466	0.0	0.7086032897221244	0.0	0.5424520239411528	0.0	0.3983854929956787	0.0	0.02	0.6	0.02	2	1200.0	1318.0	64.0
"10"	10000	2	"706,707"	"10.102806264193225,2.1017594942507416"	"5.45460775207261,0.09378367840362556"	"0.6604,0.0008"	"10.104368192073132,10.105375484474934"	"129,108"	"0.6931471805599453,4.473993164969496,0.7581530728279589"	"0.0,0.0,0.0"	7.7498943159266656	0.6931471805599453	0.0	12.320859907406692	923	0.38804654025274693	0.0	0.7461765676522649	0.0	0.5518467231453402	0.0	0.3857181128365589	0.0	0.02	0.6	0.02	2	1200.0	1345.0	60.0
"10"	10000	2	"1564,1565"	"9.741589344700222,1.379024843647144"	"5.4379853759334615,8.098817133383061"	"0.0353,0.5822"	"9.74289273735266,9.743053064281325"	"106,134"	"0.6931471805599453,4.462471411814438,6.306819442434993"	"0.0,0.0,0.0"	7.400213620257879	0.6931471805599453	0.0	11.050396030115751	936	0.3948204325257312	0.0	0.7523873125096644	0.0	0.5573360086387402	0.0	0.3864029160655311	0.0	0.02	0.6	0.02	2	1200.0	1338.0	61.0
"10"	10000	2	"301,302"	"7.786231011453298,2.751682694715867"	"4.540519655606781,3.9843840358091605"	"0.6194,0.2576"	"7.790257202150155,7.794323026542191"	"107,69"	"0.6931471805599453,3.8403955781207992,3.454911741249121"	"0.0,0.0,0.0"	7.341386558722333	0.6931471805599453	0.0	9.847508943675852	928	0.39682392526845606	0.0	0.7379248345751936	0.0	0.553367254420773	0.0	0.3897159760075003	0.0	0.02	0.6	0.02	2	1200.0	1331.0	56.0
"10"	10000	2	"781,932"	"9.465615554108034,9.710216048246256"	"0.20482218386841744,6.985941518006479"	"0.0018,0.6318"	"9.466729609009281,9.71064901062401"	"96,180"	"0.6931471805599453,0.8351190998244695,5.5354328473228005"	"0.0,0.0,0.0"	8.289361529143573	0.6931471805599453	0.0	11.703479519194255	872	0.4023795950279414	0.0	0.7669505433146564	0.0	0.5525436808642529	0.0	0.3949282867976016	0.0	0.02	0.6	0.02	2	1200.0	1325.0	59.0
